39.898757,116.374471,2009/4/4,13:05:09,5.51,13206,建筑
39.898767,116.375118,2009/4/4,13:05:04,5.76,13205,建筑
39.898769,116.375745,2009/4/4,13:04:59,6.18,13204,人
39.898766,116.376412,2009/4/4,13:04:54,3.78,13203,人
39.898778,116.377066,2009/4/4,13:04:49,8.4,13202,人
39.898794,116.377629,2009/4/4,13:04:44,4.11,13201,建筑
39.89881,116.378044,2009/4/4,13:04:39,11.6,13200,建筑
39.898829,116.378413,2009/4/4,13:04:34,10.7,13199,人
39.898856,116.378887,2009/4/4,13:04:29,7.07,13198,建筑
39.898864,116.379338,2009/4/4,13:04:14,11.8,13195,人
39.898873,116.379334,2009/4/4,13:04:19,2.88,13196,人
39.89887,116.379221,2009/4/4,13:04:24,9.22,13197,建筑
39.898875,116.379711,2009/4/4,13:04:09,7.32,13194,人
39.898906,116.38024,2009/4/4,13:04:04,11.5,13193,建筑
39.89893,116.380796,2009/4/4,13:03:59,15.1,13192,建筑
39.89896,116.381409,2009/4/4,13:03:54,8.81,13191,人
39.898996,116.38204,2009/4/4,13:03:49,10.8,13190,建筑
39.899015,116.382665,2009/4/4,13:03:44,2.54,13189,建筑
39.899012,116.383302,2009/4/4,13:03:39,8.37,13188,人
39.897525,116.389159,2009/4/4,12:50:49,5.51,13094,建筑
39.897658,116.389135,2009/4/4,12:50:29,8.4,13090,人
39.89762,116.389111,2009/4/4,12:50:34,3.78,13091,人
39.897587,116.389091,2009/4/4,12:50:39,6.18,13092,人
39.897564,116.389108,2009/4/4,12:50:44,5.76,13093,建筑
39.899017,116.383899,2009/4/4,13:03:34,5.35,13187,人
39.899011,116.384457,2009/4/4,13:03:29,8.9,13186,人
39.899029,116.38497,2009/4/4,13:03:24,11.5,13185,建筑
39.899039,116.385437,2009/4/4,13:03:19,8.79,13184,建筑
39.899054,116.385844,2009/4/4,13:03:14,11.2,13183,人
39.899065,116.386181,2009/4/4,13:02:54,5.12,13178,人
39.899062,116.386191,2009/4/4,13:02:59,4.17,13179,人
39.899062,116.386191,2009/4/4,13:03:02,2.53,13180,人
39.899062,116.386193,2009/4/4,13:03:04,2.77,13181,建筑
39.89906,116.386119,2009/4/4,13:03:09,3.38,13182,建筑
39.899085,116.3863,2009/4/4,13:02:49,8.4,13177,建筑
39.89908,116.386642,2009/4/4,13:02:44,1.9,13176,建筑
39.89907,116.387096,2009/4/4,13:02:39,2.94,13175,人
39.899034,116.387777,2009/4/4,13:02:29,7.88,13173,建筑
39.899056,116.387515,2009/4/4,13:02:34,6.02,13174,建筑
39.899007,116.387889,2009/4/4,13:02:14,5.37,13170,人
39.89903,116.387827,2009/4/4,13:02:19,2.36,13171,人
39.899029,116.38784,2009/4/4,13:02:24,2.92,13172,人
39.898961,116.388276,2009/4/4,13:02:09,2.18,13169,建筑
39.898924,116.388758,2009/4/4,13:02:04,120.266,13168,建筑
39.899003,116.389142,2009/4/4,12:44:09,2.92,13060,人
39.897505,116.389205,2009/4/4,12:50:54,5.12,13095,人
39.897477,116.389234,2009/4/4,12:50:59,14.8,13096,建筑
39.897481,116.389276,2009/4/4,12:51:04,7.66,13097,建筑
39.897484,116.389328,2009/4/4,12:51:09,3.58,13098,人
39.897515,116.389381,2009/4/4,12:51:14,3.79,13099,人
39.897517,116.391403,2009/4/4,12:59:09,5.35,13131,人
39.897525,116.391851,2009/4/4,12:59:14,8.37,13132,人
39.897701,116.389167,2009/4/4,12:50:24,4.11,13089,建筑
39.897539,116.389449,2009/4/4,12:51:19,3.96,13100,人
39.897584,116.389499,2009/4/4,12:51:24,4.11,13101,建筑
39.897622,116.389555,2009/4/4,12:51:29,3.64,13102,建筑
39.897685,116.389577,2009/4/4,12:51:34,7.82,13103,人
39.897873,116.389261,2009/4/4,12:50:04,9.22,13085,建筑
39.897819,116.389239,2009/4/4,12:50:09,7.07,13086,建筑
39.897777,116.389215,2009/4/4,12:50:14,10.7,13087,人
39.897737,116.389193,2009/4/4,12:50:19,11.6,13088,建筑
39.897725,116.3896,2009/4/4,12:51:39,3.82,13104,建筑
39.897767,116.389629,2009/4/4,12:51:44,304.92,13105,建筑
39.897802,116.38966,2009/4/4,12:51:49,3.21,13106,人
39.897847,116.389675,2009/4/4,12:51:54,2.75,13107,人
39.89788,116.389714,2009/4/4,12:51:59,7.6,13108,人
39.897697,116.390486,2009/4/4,12:53:24,2.77,13125,建筑
39.897848,116.390081,2009/4/4,12:52:44,7.88,13117,建筑
39.897834,116.390138,2009/4/4,12:52:49,6.02,13118,建筑
39.897838,116.390173,2009/4/4,12:52:54,2.94,13119,人
39.897818,116.390189,2009/4/4,12:52:59,1.9,13120,建筑
39.897801,116.390252,2009/4/4,12:53:04,8.4,13121,建筑
39.897769,116.390299,2009/4/4,12:53:09,5.12,13122,人
39.897753,116.390332,2009/4/4,12:53:14,4.17,13123,人
39.897727,116.390406,2009/4/4,12:53:19,2.53,13124,人
39.898034,116.389331,2009/4/4,12:49:44,11.5,13081,建筑
39.897992,116.389314,2009/4/4,12:49:49,7.32,13082,人
39.897984,116.38929,2009/4/4,12:49:54,11.8,13083,人
39.89793,116.389273,2009/4/4,12:49:59,2.88,13084,人
39.897898,116.389761,2009/4/4,12:52:04,2.25,13109,建筑
39.897924,116.389808,2009/4/4,12:52:09,6.07,13110,建筑
39.89819,116.38942,2009/4/4,12:49:24,2.54,13077,建筑
39.898136,116.389381,2009/4/4,12:49:29,10.8,13078,建筑
39.898089,116.389363,2009/4/4,12:49:34,8.81,13079,人
39.898064,116.389353,2009/4/4,12:49:39,15.1,13080,建筑
39.897914,116.389866,2009/4/4,12:52:14,12.51,13111,人
39.89793,116.389929,2009/4/4,12:52:19,120.266,13112,建筑
39.897947,116.389977,2009/4/4,12:52:24,2.18,13113,建筑
39.897961,116.389983,2009/4/4,12:52:29,5.37,13114,人
39.897935,116.390016,2009/4/4,12:52:34,2.36,13115,人
39.897892,116.390061,2009/4/4,12:52:39,2.92,13116,人
39.897676,116.390543,2009/4/4,12:53:29,3.38,13126,建筑
39.897595,116.39083,2009/4/4,12:58:49,11.2,13127,人
39.897591,116.390905,2009/4/4,12:58:54,8.79,13128,建筑
39.897593,116.390922,2009/4/4,12:58:59,11.5,13129,建筑
39.897566,116.391077,2009/4/4,12:59:04,8.9,13130,人
39.897625,116.392325,2009/4/4,12:59:19,2.54,13133,建筑
39.897779,116.392768,2009/4/4,12:59:24,10.8,13134,建筑
39.897902,116.393052,2009/4/4,12:59:29,8.81,13135,人
39.897937,116.393115,2009/4/4,12:59:34,15.1,13136,建筑
39.897935,116.393112,2009/4/4,12:59:39,11.5,13137,建筑
39.897935,116.393112,2009/4/4,12:59:44,7.32,13138,人
39.897935,116.393112,2009/4/4,12:59:47,11.8,13139,人
39.897936,116.393113,2009/4/4,12:59:49,2.88,13140,人
39.897956,116.393144,2009/4/4,12:59:54,9.22,13141,建筑
39.898076,116.39329,2009/4/4,12:59:59,7.07,13142,建筑
39.898243,116.389445,2009/4/4,12:49:19,8.37,13076,人
39.898463,116.38941,2009/4/4,12:45:29,5.35,13075,人
39.898868,116.389286,2009/4/4,13:01:59,12.51,13167,人
39.898879,116.389525,2009/4/4,12:42:34,5.12,13039,人
39.898833,116.389795,2009/4/4,13:01:54,6.07,13166,建筑
39.89882,116.390242,2009/4/4,13:01:49,2.25,13165,建筑
39.898839,116.390692,2009/4/4,13:01:44,7.6,13164,人
39.898849,116.391171,2009/4/4,13:01:39,2.75,13163,人
39.89884,116.391724,2009/4/4,13:01:34,3.21,13162,人
39.898913,116.389423,2009/4/4,12:42:39,14.8,13040,建筑
39.898915,116.389423,2009/4/4,12:42:44,7.66,13041,建筑
39.898915,116.389423,2009/4/4,12:42:47,3.58,13042,人
39.898915,116.389424,2009/4/4,12:42:49,3.79,13043,人
39.89892,116.389456,2009/4/4,12:42:54,3.96,13044,人
39.898941,116.389466,2009/4/4,12:43:39,6.07,13054,建筑
39.898938,116.389398,2009/4/4,12:43:44,12.51,13055,人
39.89895,116.389328,2009/4/4,12:43:49,120.266,13056,建筑
39.89894,116.389256,2009/4/4,12:43:54,2.18,13057,建筑
39.89896,116.3892,2009/4/4,12:43:59,5.37,13058,人
39.898984,116.389163,2009/4/4,12:44:04,2.36,13059,人
39.899032,116.3892,2009/4/4,12:44:14,7.88,13061,建筑
39.899072,116.389245,2009/4/4,12:44:19,6.02,13062,建筑
39.899044,116.389372,2009/4/4,12:44:34,8.4,13065,建筑
39.899025,116.389392,2009/4/4,12:44:39,5.12,13066,人
39.899025,116.389392,2009/4/4,12:44:42,4.17,13067,人
39.899026,116.389393,2009/4/4,12:44:44,2.53,13068,人
39.899017,116.389382,2009/4/4,12:44:49,2.77,13069,建筑
39.899017,116.389382,2009/4/4,12:44:52,3.38,13070,建筑
39.899017,116.389378,2009/4/4,12:44:54,11.2,13071,人
39.899019,116.389369,2009/4/4,12:44:59,8.79,13072,建筑
39.899021,116.389354,2009/4/4,12:45:04,11.5,13073,建筑
39.899023,116.389339,2009/4/4,12:45:09,8.9,13074,人
39.89894,116.389736,2009/4/4,12:42:29,5.51,13038,建筑
39.898916,116.389508,2009/4/4,12:42:59,4.11,13045,建筑
39.898929,116.389558,2009/4/4,12:43:04,3.64,13046,建筑
39.898938,116.389584,2009/4/4,12:43:09,7.82,13047,人
39.898948,116.389574,2009/4/4,12:43:14,3.82,13048,建筑
39.898949,116.389574,2009/4/4,12:43:19,304.92,13049,建筑
39.898948,116.389577,2009/4/4,12:43:24,3.21,13050,人
39.898948,116.389577,2009/4/4,12:43:27,2.75,13051,人
39.898948,116.389577,2009/4/4,12:43:29,7.6,13052,人
39.898943,116.389534,2009/4/4,12:43:34,2.25,13053,建筑
39.899098,116.389305,2009/4/4,12:44:24,2.94,13063,人
39.899086,116.389349,2009/4/4,12:44:29,1.9,13064,建筑
39.899214,116.389737,2009/4/4,12:42:24,5.76,13037,建筑
39.899494,116.389725,2009/4/4,12:42:19,6.18,13036,人
39.898862,116.39222,2009/4/4,13:01:29,304.92,13161,建筑
39.898876,116.392676,2009/4/4,13:01:24,3.82,13160,建筑
39.898874,116.393068,2009/4/4,13:01:19,7.82,13159,人
39.898281,116.393432,2009/4/4,13:00:04,10.7,13143,人
39.898521,116.393463,2009/4/4,13:00:09,11.6,13144,建筑
39.898639,116.393466,2009/4/4,13:00:14,4.11,13145,建筑
39.898661,116.393457,2009/4/4,13:00:19,8.4,13146,人
39.898665,116.393457,2009/4/4,13:00:24,3.78,13147,人
39.898668,116.393458,2009/4/4,13:00:29,6.18,13148,人
39.898669,116.393458,2009/4/4,13:00:34,5.76,13149,建筑
39.898671,116.393459,2009/4/4,13:00:39,5.51,13150,建筑
39.89867,116.39346,2009/4/4,13:00:44,5.12,13151,人
39.898672,116.393461,2009/4/4,13:00:49,14.8,13152,建筑
39.898675,116.393462,2009/4/4,13:00:54,7.66,13153,建筑
39.898672,116.393462,2009/4/4,13:00:59,3.58,13154,人
39.898673,116.393463,2009/4/4,13:01:04,3.79,13155,人
39.898673,116.393463,2009/4/4,13:01:07,3.96,13156,人
39.89868,116.393463,2009/4/4,13:01:09,4.11,13157,建筑
39.898813,116.393344,2009/4/4,13:01:14,3.64,13158,建筑
39.899741,116.389711,2009/4/4,12:42:14,3.78,13035,人
39.900088,116.3897,2009/4/4,12:42:09,8.4,13034,人
39.900622,116.389683,2009/4/4,12:42:04,4.11,13033,建筑
39.901219,116.389674,2009/4/4,12:41:59,11.6,13032,建筑
39.901776,116.389671,2009/4/4,12:41:54,10.7,13031,人
39.902309,116.389641,2009/4/4,12:41:49,7.07,13030,建筑
39.902375,116.350653,2009/4/4,13:10:59,12.51,13279,人
39.902609,116.350623,2009/4/4,13:11:04,120.266,13280,人
39.902632,116.350609,2009/4/4,13:11:09,2.18,13281,人
39.902667,116.350606,2009/4/4,13:11:14,5.37,13282,建筑
39.902851,116.350575,2009/4/4,13:11:19,2.36,13283,建筑
39.903173,116.350541,2009/4/4,13:11:24,2.92,13284,人
39.903581,116.350499,2009/4/4,13:11:29,7.88,13285,建筑
39.904054,116.350469,2009/4/4,13:11:34,6.02,13286,建筑
39.904591,116.350442,2009/4/4,13:11:39,2.94,13287,人
39.905175,116.35043,2009/4/4,13:11:44,1.9,13288,人
39.905827,116.350421,2009/4/4,13:11:49,8.4,13289,人
39.90649,116.350389,2009/4/4,13:11:54,5.12,13290,建筑
39.90712,116.350367,2009/4/4,13:11:59,4.17,13291,建筑
39.907714,116.350358,2009/4/4,13:12:04,2.53,13292,人
39.90832,116.350387,2009/4/4,13:12:09,2.77,13293,建筑
39.908903,116.350444,2009/4/4,13:12:14,3.38,13294,建筑
39.909443,116.350529,2009/4/4,13:12:19,11.2,13295,人
39.909764,116.35058,2009/4/4,13:12:24,8.79,13296,人
39.909795,116.350606,2009/4/4,13:12:29,11.5,13297,人
39.909795,116.350606,2009/4/4,13:12:32,8.9,13298,建筑
39.909795,116.350607,2009/4/4,13:12:34,5.35,13299,建筑
39.909847,116.350617,2009/4/4,13:12:39,8.37,13300,人
39.910051,116.3506,2009/4/4,13:12:44,2.54,13301,建筑
39.910384,116.350628,2009/4/4,13:12:49,10.8,13302,建筑
39.910771,116.350648,2009/4/4,13:12:54,8.81,13303,人
39.91118,116.350636,2009/4/4,13:12:59,15.1,13304,人
39.911624,116.350597,2009/4/4,13:13:04,11.5,13305,人
39.912045,116.35055,2009/4/4,13:13:09,7.32,13306,建筑
39.912503,116.350538,2009/4/4,13:13:14,11.8,13307,建筑
39.913,116.350535,2009/4/4,13:13:19,2.88,13308,人
39.913522,116.350502,2009/4/4,13:13:24,9.22,13309,建筑
39.914069,116.350475,2009/4/4,13:13:29,7.07,13310,建筑
39.914618,116.350455,2009/4/4,13:13:34,10.7,13311,人
39.915156,116.350445,2009/4/4,13:13:39,11.6,13312,人
39.915698,116.350422,2009/4/4,13:13:44,4.11,13313,人
39.916255,116.350392,2009/4/4,13:13:49,8.4,13314,建筑
39.916819,116.350372,2009/4/4,13:13:54,3.78,13315,建筑
39.917401,116.35035,2009/4/4,13:13:59,6.18,13316,人
39.91798,116.350303,2009/4/4,13:14:04,5.76,13317,建筑
39.918594,116.350277,2009/4/4,13:14:09,5.51,13318,建筑
39.919179,116.350226,2009/4/4,13:14:14,5.12,13319,人
39.919678,116.350206,2009/4/4,13:14:19,14.8,13320,人
39.920044,116.350173,2009/4/4,13:14:24,7.66,13321,人
39.920305,116.350199,2009/4/4,13:14:29,3.58,13322,建筑
39.920459,116.3502,2009/4/4,13:14:34,3.79,13323,建筑
39.920593,116.350209,2009/4/4,13:14:39,3.96,13324,人
39.920721,116.350202,2009/4/4,13:14:44,4.11,13325,建筑
39.920826,116.350197,2009/4/4,13:14:49,3.64,13326,建筑
39.920965,116.350175,2009/4/4,13:14:54,7.82,13327,人
39.921157,116.350152,2009/4/4,13:14:59,3.82,13328,人
39.921461,116.350142,2009/4/4,13:15:04,304.92,13329,人
39.921912,116.35013,2009/4/4,13:15:09,3.21,13330,建筑
39.922414,116.350092,2009/4/4,13:15:14,2.75,13331,建筑
39.922925,116.350102,2009/4/4,13:15:19,7.6,13332,人
39.923288,116.35011,2009/4/4,13:15:24,2.25,13333,建筑
39.923524,116.350099,2009/4/4,13:15:29,6.07,13334,建筑
39.923747,116.350089,2009/4/4,13:15:34,12.51,13335,人
39.923941,116.350095,2009/4/4,13:15:39,120.266,13336,人
39.924086,116.350097,2009/4/4,13:15:44,2.18,13337,人
39.924101,116.350078,2009/4/4,13:15:49,5.37,13338,建筑
39.924139,116.350082,2009/4/4,13:15:54,2.36,13339,建筑
39.924218,116.350085,2009/4/4,13:15:59,2.92,13340,人
39.924281,116.350074,2009/4/4,13:16:04,7.88,13341,建筑
39.924288,116.350071,2009/4/4,13:16:09,6.02,13342,建筑
39.924289,116.350071,2009/4/4,13:16:14,2.94,13343,人
39.924294,116.350071,2009/4/4,13:16:19,1.9,13344,人
39.924294,116.350071,2009/4/4,13:16:22,8.4,13345,人
39.9243,116.350071,2009/4/4,13:16:24,5.12,13346,建筑
39.924303,116.350047,2009/4/4,13:16:29,4.17,13347,建筑
39.937806,116.319663,2009/4/4,13:29:19,2.36,13507,建筑
39.937708,116.320054,2009/4/4,13:29:14,5.37,13506,建筑
39.937666,116.320581,2009/4/4,13:29:09,2.18,13505,人
39.937616,116.321103,2009/4/4,13:29:04,120.266,13504,建筑
39.937528,116.321828,2009/4/4,13:28:54,6.07,13502,人
39.937572,116.321519,2009/4/4,13:28:59,12.51,13503,建筑
39.937509,116.322125,2009/4/4,13:28:49,2.25,13501,人
39.937524,116.322667,2009/4/4,13:28:44,7.6,13500,人
39.937505,116.323183,2009/4/4,13:28:39,2.75,13499,建筑
39.938095,116.319561,2009/4/4,13:29:24,2.92,13508,人
39.93849,116.319521,2009/4/4,13:29:29,7.88,13509,人
39.938926,116.319458,2009/4/4,13:29:34,6.02,13510,人
39.939349,116.319421,2009/4/4,13:29:39,2.94,13511,建筑
39.93977,116.319373,2009/4/4,13:29:44,1.9,13512,建筑
39.940214,116.319343,2009/4/4,13:29:49,8.4,13513,人
39.940669,116.319297,2009/4/4,13:29:54,5.12,13514,建筑
39.94114,116.319244,2009/4/4,13:29:59,4.17,13515,建筑
39.942102,116.319111,2009/4/4,13:30:09,2.77,13517,人
39.941615,116.319176,2009/4/4,13:30:04,2.53,13516,人
39.942571,116.319073,2009/4/4,13:30:14,3.38,13518,人
39.94303,116.319011,2009/4/4,13:30:19,11.2,13519,建筑
39.94338,116.318986,2009/4/4,13:30:24,8.79,13520,建筑
39.943467,116.318946,2009/4/4,13:30:29,11.5,13521,人
39.943484,116.318944,2009/4/4,13:30:34,8.9,13522,建筑
39.943546,116.318902,2009/4/4,13:30:39,5.35,13523,建筑
39.943801,116.31885,2009/4/4,13:30:44,8.37,13524,人
39.944139,116.318827,2009/4/4,13:30:49,2.54,13525,人
39.944444,116.318836,2009/4/4,13:30:54,10.8,13526,人
39.944627,116.318805,2009/4/4,13:30:59,8.81,13527,建筑
39.944679,116.318809,2009/4/4,13:31:04,15.1,13528,建筑
39.944741,116.318804,2009/4/4,13:31:09,11.5,13529,人
39.944897,116.318703,2009/4/4,13:31:14,7.32,13530,建筑
39.945136,116.318669,2009/4/4,13:31:19,11.8,13531,建筑
39.94546,116.318627,2009/4/4,13:31:24,2.88,13532,人
39.945828,116.318593,2009/4/4,13:31:29,9.22,13533,人
39.946227,116.318532,2009/4/4,13:31:34,7.07,13534,人
39.931178,116.339107,2009/4/4,13:22:19,2.88,13420,人
39.931168,116.339515,2009/4/4,13:22:14,11.8,13419,人
39.93127,116.338111,2009/4/4,13:23:09,5.12,13431,人
39.931415,116.337955,2009/4/4,13:23:14,14.8,13432,建筑
39.931727,116.337957,2009/4/4,13:23:19,7.66,13433,建筑
39.93121,116.338688,2009/4/4,13:22:29,7.07,13422,建筑
39.93123,116.338672,2009/4/4,13:22:34,10.7,13423,人
39.931231,116.33867,2009/4/4,13:22:39,11.6,13424,建筑
39.931231,116.338667,2009/4/4,13:22:44,4.11,13425,建筑
39.931232,116.338665,2009/4/4,13:22:49,8.4,13426,人
39.931232,116.338665,2009/4/4,13:22:52,3.78,13427,人
39.931232,116.338664,2009/4/4,13:22:54,6.18,13428,人
39.931236,116.338621,2009/4/4,13:22:59,5.76,13429,建筑
39.93125,116.338417,2009/4/4,13:23:04,5.51,13430,建筑
39.931218,116.338807,2009/4/4,13:22:24,9.22,13421,建筑
39.932126,116.337975,2009/4/4,13:23:24,3.58,13434,人
39.93118,116.340012,2009/4/4,13:22:09,7.32,13418,人
39.931181,116.340528,2009/4/4,13:22:04,11.5,13417,建筑
39.931175,116.341505,2009/4/4,13:21:54,8.81,13415,人
39.931175,116.341891,2009/4/4,13:21:49,10.8,13414,建筑
39.931161,116.34237,2009/4/4,13:21:34,8.9,13410,人
39.931161,116.34237,2009/4/4,13:21:37,5.35,13411,人
39.931161,116.342363,2009/4/4,13:21:39,8.37,13412,人
39.931167,116.342204,2009/4/4,13:21:44,2.54,13413,建筑
39.931157,116.342677,2009/4/4,13:21:24,8.79,13408,建筑
39.931113,116.343138,2009/4/4,13:21:19,11.2,13407,人
39.931115,116.343496,2009/4/4,13:21:14,3.38,13406,建筑
39.931172,116.343683,2009/4/4,13:20:44,2.94,13399,人
39.93112,116.343631,2009/4/4,13:20:49,1.9,13400,建筑
39.931119,116.343622,2009/4/4,13:20:54,8.4,13401,建筑
39.931119,116.343615,2009/4/4,13:20:59,5.12,13402,人
39.931119,116.343615,2009/4/4,13:21:02,4.17,13403,人
39.931118,116.343608,2009/4/4,13:21:04,2.53,13404,人
39.931117,116.343595,2009/4/4,13:21:09,2.77,13405,建筑
39.931181,116.343855,2009/4/4,13:20:39,6.02,13398,建筑
39.931173,116.344543,2009/4/4,13:20:29,2.92,13396,人
39.93116,116.344917,2009/4/4,13:20:24,2.36,13395,人
39.931184,116.341033,2009/4/4,13:21:59,15.1,13416,建筑
39.931183,116.342382,2009/4/4,13:21:29,11.5,13409,建筑
39.931186,116.34417,2009/4/4,13:20:34,7.88,13397,建筑
39.932561,116.338035,2009/4/4,13:23:29,3.79,13435,人
39.933024,116.338045,2009/4/4,13:23:34,3.96,13436,人
39.933507,116.338067,2009/4/4,13:23:39,4.11,13437,建筑
39.934001,116.338098,2009/4/4,13:23:44,3.64,13438,建筑
39.934479,116.338097,2009/4/4,13:23:49,7.82,13439,人
39.934945,116.338042,2009/4/4,13:23:54,3.82,13440,建筑
39.924336,116.350051,2009/4/4,13:16:34,2.53,13348,建筑
39.924366,116.350059,2009/4/4,13:16:39,2.77,13349,人
39.92438,116.350065,2009/4/4,13:16:44,3.38,13350,建筑
39.924445,116.350065,2009/4/4,13:16:49,11.2,13351,建筑
39.924514,116.350061,2009/4/4,13:16:54,8.79,13352,人
39.92464,116.350042,2009/4/4,13:16:59,11.5,13353,人
39.924769,116.350024,2009/4/4,13:17:04,8.9,13354,人
39.924847,116.350034,2009/4/4,13:17:09,5.35,13355,建筑
39.924876,116.350024,2009/4/4,13:17:14,8.37,13356,建筑
39.924936,116.350024,2009/4/4,13:17:19,2.54,13357,人
39.925098,116.350014,2009/4/4,13:17:24,10.8,13358,建筑
39.925328,116.34999,2009/4/4,13:17:29,8.81,13359,建筑
39.925649,116.349971,2009/4/4,13:17:34,15.1,13360,人
39.92605,116.349955,2009/4/4,13:17:39,11.5,13361,人
39.926533,116.349932,2009/4/4,13:17:44,7.32,13362,人
39.927065,116.349933,2009/4/4,13:17:49,11.8,13363,建筑
39.927611,116.349933,2009/4/4,13:17:54,2.88,13364,建筑
39.928161,116.349907,2009/4/4,13:17:59,9.22,13365,人
39.928636,116.349918,2009/4/4,13:18:04,7.07,13366,建筑
39.929115,116.349927,2009/4/4,13:18:09,10.7,13367,建筑
39.929606,116.349928,2009/4/4,13:18:14,11.6,13368,人
39.931136,116.345294,2009/4/4,13:20:19,5.37,13394,建筑
39.931136,116.345703,2009/4/4,13:20:14,2.18,13393,人
39.931149,116.346085,2009/4/4,13:20:09,120.266,13392,建筑
